"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C37H54O14","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1333,-0.7027,1.46,0.38,-3,11,-0.0811
"C35H58O13","[M+Cl]-","aliphatic","aliphatic",0.0175,-0.9143,1.66,0.37,-6,7,-0.1714
"C43H58O5S1","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2911,-1.0698,1.35,0.12,9,15,0.2093
"C38H58O13","[M-H]-","aliphatic","aliphatic",0.1111,-0.8421,1.53,0.34,-3,10,-0.0789
"C36H62O12","[M+Cl]-","aliphatic","aliphatic",0,-1.0556,1.72,0.33,-6,6,-0.1667
"C39H62O12","[M-H]-","aliphatic","aliphatic",0.0909,-0.9744,1.59,0.31,-3,9,-0.0769
"C37H66O11","[M+Cl]-","aliphatic","aliphatic",-0.0159,-1.1892,1.78,0.3,-6,5,-0.1622
"C24H37O22N1S1","[M-H]-","aliphatic","aliphatic+N",-0.5455,0.5,1.54,0.92,-17,7,-0.7083
"C36H32O14","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4828,-0.1111,0.89,0.39,7,21,0.1944
"C21H40O25S1","[M-H]-","aliphatic","aliphatic",-1.5333,0.5714,1.9,1.19,-24,2,-1.1429
"C38H40O12","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4062,-0.4211,1.05,0.32,7,19,0.1842
"C31H44O17","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.0667,-0.3226,1.42,0.55,-7,10,-0.2258
"C34H44O17","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1765,-0.2941,1.29,0.5,-4,13,-0.1176
"C39H44O11","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3731,-0.5641,1.13,0.28,7,18,0.1795
"C32H48O16","[M+Cl]-","aliphatic","aliphatic",0.0417,-0.5,1.5,0.5,-7,9,-0.2188
"C36H48O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2203,-0.6111,1.33,0.36,0,13,0
"C35H48O16","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1481,-0.4571,1.37,0.46,-4,12,-0.1143
"C37H52O12","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1935,-0.7568,1.41,0.32,0,12,0
"C36H52O15","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1228,-0.6111,1.44,0.42,-4,11,-0.1111
"C38H56O11","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1692,-0.8947,1.47,0.29,0,11,0
"C37H56O14","[M-H]-","aliphatic","aliphatic",0.1,-0.7568,1.51,0.38,-4,10,-0.1081
"C35H60O13","[M+Cl]-","aliphatic","aliphatic",-0.0175,-0.9714,1.71,0.37,-7,6,-0.2
"C38H60O13","[M-H]-","aliphatic","aliphatic",0.0794,-0.8947,1.58,0.34,-4,9,-0.1053
"C36H64O12","[M+Cl]-","aliphatic","aliphatic",-0.0333,-1.1111,1.78,0.33,-7,5,-0.1944
"C39H64O12","[M-H]-","aliphatic","aliphatic",0.0606,-1.0256,1.64,0.31,-4,8,-0.1026
"C40H68O11","[M-H]-","aliphatic","aliphatic",0.0435,-1.15,1.7,0.28,-4,7,-0.1
"C22H31O24N1S1","[M-H]-","unsaturated/lignin","unsaturated/lignin",-0.75,1,1.41,1.09,-18,8,-0.8182
"C23H35O25N1","[M-H]-","aliphatic","aliphatic+N",-0.6842,0.7826,1.52,1.09,-19,7,-0.8261
"C37H59O13N1","[M-H]-","aliphatic","aliphatic+N",0.0508,-0.8108,1.59,0.35,-5,9,-0.1351
"C21H42O25S1","[M-H]-","aliphatic","carbohydrate",-1.6667,0.4762,2,1.19,-25,1,-1.1905
"C37H38O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4098,-0.3243,1.03,0.35,6,19,0.1622
"C33H42O18","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1667,-0.1818,1.27,0.55,-5,13,-0.1515
"C38H42O12","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.375,-0.4737,1.11,0.32,6,18,0.1579
"C31H46O17","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.0222,-0.3871,1.48,0.55,-8,9,-0.2581
"C34H46O17","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1373,-0.3529,1.35,0.5,-5,12,-0.1471
"C36H50O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1864,-0.6667,1.39,0.36,-1,12,-0.0278
"C35H50O16","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1111,-0.5143,1.43,0.46,-5,11,-0.1429
"C39H50O13","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2615,-0.6154,1.28,0.33,2,15,0.0513
"C37H54O12","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1613,-0.8108,1.46,0.32,-1,11,-0.027
"C36H54O15","[M-H]-","aliphatic","aliphatic",0.0877,-0.6667,1.5,0.42,-5,10,-0.1389
"C38H58O11","[M+Cl]-","aliphatic","aliphatic",0.1385,-0.9474,1.53,0.29,-1,10,-0.0263
"C37H58O14","[M-H]-","aliphatic","aliphatic",0.0667,-0.8108,1.57,0.38,-5,9,-0.1351
"C38H62O13","[M-H]-","aliphatic","aliphatic",0.0476,-0.9474,1.63,0.34,-5,8,-0.1316
"C39H66O12","[M-H]-","aliphatic","aliphatic",0.0303,-1.0769,1.69,0.31,-5,7,-0.1282
"C40H70O11","[M-H]-","aliphatic","aliphatic",0.0145,-1.2,1.75,0.28,-5,6,-0.125
"C41H74O10","[M-H]-","aliphatic","aliphatic",0,-1.3171,1.8,0.24,-5,5,-0.122
"C36H57O14N1","[M-H]-","aliphatic","aliphatic+N",0.0357,-0.7222,1.58,0.39,-6,9,-0.1667
"C33H44O18","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.125,-0.2424,1.33,0.55,-6,12,-0.1818
"C38H48O14","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2581,-0.5263,1.26,0.37,1,15,0.0263
"C36H52O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1525,-0.7222,1.44,0.36,-2,11,-0.0556
"C35H52O16","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.0741,-0.5714,1.49,0.46,-6,10,-0.1714
"C39H52O13","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2308,-0.6667,1.33,0.33,1,14,0.0256
"C37H56O12","[M+Cl]-","aliphatic","aliphatic",0.129,-0.8649,1.51,0.32,-2,10,-0.0541
"C36H56O15","[M-H]-","aliphatic","aliphatic",0.0526,-0.7222,1.56,0.42,-6,9,-0.1667
"C40H56O12","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2059,-0.8,1.4,0.3,1,13,0.025
"C38H60O11","[M+Cl]-","aliphatic","aliphatic",0.1077,-1,1.58,0.29,-2,9,-0.0526
"C37H60O14","[M-H]-","aliphatic","aliphatic",0.0333,-0.8649,1.62,0.38,-6,8,-0.1622
"C38H64O11S1","[M-H]-","aliphatic","aliphatic",0.0159,-1.0526,1.68,0.29,-5,7,-0.1316
"C38H64O13","[M-H]-","aliphatic","aliphatic",0.0159,-1,1.68,0.34,-6,7,-0.1579
"C43H64O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2152,-1.1628,1.49,0.16,5,12,0.1163
"C39H68O12","[M-H]-","aliphatic","aliphatic",0,-1.1282,1.74,0.31,-6,6,-0.1538
"C35H55O15N1","[M-H]-","aliphatic","aliphatic+N",0.0189,-0.6286,1.57,0.43,-7,9,-0.2
"C36H59O14N1","[M-H]-","aliphatic","aliphatic+N",0,-0.7778,1.64,0.39,-7,8,-0.1944
"C31H34O18","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2727,0.0645,1.1,0.58,-3,15,-0.0968
"C37H42O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3443,-0.4324,1.14,0.35,4,17,0.1081
"C37H46O15","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2542,-0.4324,1.24,0.41,0,15,0
"C35H50O14","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1429,-0.6286,1.43,0.4,-3,11,-0.0857
"C38H50O14","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2258,-0.5789,1.32,0.37,0,14,0
"C36H54O13","[M+Cl]-","aliphatic","aliphatic",0.1186,-0.7778,1.5,0.36,-3,10,-0.0833
"C35H54O16","[M-H]-","aliphatic","aliphatic",0.037,-0.6286,1.54,0.46,-7,9,-0.2
"C39H54O13","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2,-0.7179,1.38,0.33,0,13,0
"C37H58O12","[M+Cl]-","aliphatic","aliphatic",0.0968,-0.9189,1.57,0.32,-3,9,-0.0811
"C36H58O15","[M-H]-","aliphatic","aliphatic",0.0175,-0.7778,1.61,0.42,-7,8,-0.1944
"C40H58O12","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1765,-0.85,1.45,0.3,0,12,0
"C38H62O11","[M+Cl]-","aliphatic","aliphatic",0.0769,-1.0526,1.63,0.29,-3,8,-0.0789
"C37H62O14","[M-H]-","aliphatic","aliphatic",0,-0.9189,1.68,0.38,-7,7,-0.1892
"C42H62O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2105,-1.0952,1.48,0.19,4,12,0.0952
"C38H66O13","[M-H]-","aliphatic","aliphatic",-0.0159,-1.0526,1.74,0.34,-7,6,-0.1842
"C39H70O12","[M-H]-","aliphatic","aliphatic",-0.0303,-1.1795,1.79,0.31,-7,5,-0.1795
"C40H74O9S1","[M-H]-","aliphatic","aliphatic",-0.0435,-1.35,1.85,0.22,-6,4,-0.15
"C21H44O23S1","[M+Cl]-","aliphatic","carbohydrate",-1.4706,0.1905,2.1,1.1,-24,0,-1.1429
"C37H44O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3115,-0.4865,1.19,0.35,3,16,0.0811
"C37H48O15","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2203,-0.4865,1.3,0.41,-1,14,-0.027
"C35H52O14","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1071,-0.6857,1.49,0.4,-4,10,-0.1143
"C38H52O14","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1935,-0.6316,1.37,0.37,-1,13,-0.0263
"C36H56O13","[M+Cl]-","aliphatic","aliphatic",0.0847,-0.8333,1.56,0.36,-4,9,-0.1111
"C35H56O16","[M-H]-","aliphatic","aliphatic",0,-0.6857,1.6,0.46,-8,8,-0.2286
"C39H56O13","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1692,-0.7692,1.44,0.33,-1,12,-0.0256
"C37H60O12","[M+Cl]-","aliphatic","aliphatic",0.0645,-0.973,1.62,0.32,-4,8,-0.1081
"C36H60O15","[M-H]-","aliphatic","aliphatic",-0.0175,-0.8333,1.67,0.42,-8,7,-0.2222
"C47H56O7","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.3793,-0.8936,1.19,0.15,13,20,0.2766
"C40H60O12","[M-H]-","aliphatic","aliphatic",0.1471,-0.9,1.5,0.3,-1,11,-0.025
"C38H64O11","[M+Cl]-","aliphatic","aliphatic",0.0462,-1.1053,1.68,0.29,-4,7,-0.1053
"C37H64O14","[M-H]-","aliphatic","aliphatic",-0.0333,-0.973,1.73,0.38,-8,6,-0.2162
"C38H68O13","[M-H]-","aliphatic","aliphatic",-0.0476,-1.1053,1.79,0.34,-8,5,-0.2105
"C39H72O12","[M-H]-","aliphatic","aliphatic",-0.0606,-1.2308,1.85,0.31,-8,4,-0.2051
"C41H76O8","[M+Cl]-","aliphatic","aliphatic",0,-1.4634,1.85,0.2,-4,4,-0.0976
"C26H38O24","[M-H]-","unsaturated/lignin","unsaturated/lignin",-0.2857,0.3846,1.46,0.92,-16,8,-0.6154
"C36H46O16","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2143,-0.3889,1.28,0.44,-2,14,-0.0556
"C37H50O15","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1864,-0.5405,1.35,0.41,-2,13,-0.0541
"C39H54O11","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2239,-0.8205,1.38,0.28,2,13,0.0513
"C38H54O14","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1613,-0.6842,1.42,0.37,-2,12,-0.0526
"C36H58O13","[M+Cl]-","aliphatic","aliphatic",0.0508,-0.8889,1.61,0.36,-5,8,-0.1389
"C39H58O13","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1385,-0.8205,1.49,0.33,-2,11,-0.0513
"C37H62O12","[M+Cl]-","aliphatic","aliphatic",0.0323,-1.027,1.68,0.32,-5,7,-0.1351
"C40H62O12","[M-H]-","aliphatic","aliphatic",0.1176,-0.95,1.55,0.3,-2,10,-0.05
"C38H66O11","[M+Cl]-","aliphatic","aliphatic",0.0154,-1.1579,1.74,0.29,-5,6,-0.1316
"C41H66O11","[M-H]-","aliphatic","aliphatic",0.0986,-1.0732,1.61,0.27,-2,9,-0.0488
"C39H70O10","[M+Cl]-","aliphatic","aliphatic",0,-1.2821,1.79,0.26,-5,5,-0.1282
"C42H82O5S1","[M+Cl]-","aliphatic","aliphatic",-0.039,-1.6667,1.95,0.12,-4,2,-0.0952
"C23H40O24","[M+Cl]-","aliphatic","aliphatic",-0.7273,0.3478,1.74,1.04,-20,4,-0.8696
"C21H40O24N2S1","[M-H]-","aliphatic","aliphatic+N",-2,0.7619,1.9,1.14,-24,3,-1.1429
"C39H40O12","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4242,-0.4103,1.03,0.31,8,20,0.2051
"C32H44O17","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1064,-0.3125,1.38,0.53,-6,11,-0.1875
"C36H48O16","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1786,-0.4444,1.33,0.44,-3,13,-0.0833
"C37H52O15","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1525,-0.5946,1.41,0.41,-3,12,-0.0811
"C35H56O14","[M+Cl]-","aliphatic","aliphatic",0.0357,-0.8,1.6,0.4,-6,8,-0.1714
"C39H56O11","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.194,-0.8718,1.44,0.28,1,12,0.0256
"C38H56O14","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.129,-0.7368,1.47,0.37,-3,11,-0.0789
"C36H60O13","[M+Cl]-","aliphatic","aliphatic",0.0169,-0.9444,1.67,0.36,-6,7,-0.1667
"C39H60O13","[M-H]-","aliphatic","aliphatic",0.1077,-0.8718,1.54,0.33,-3,10,-0.0769
"C37H64O12","[M+Cl]-","aliphatic","aliphatic",0,-1.0811,1.73,0.32,-6,6,-0.1622
"C40H64O12","[M-H]-","aliphatic","aliphatic",0.0882,-1,1.6,0.3,-3,9,-0.075
"C41H80O8","[M+Cl]-","aliphatic","aliphatic",-0.0541,-1.561,1.95,0.2,-6,2,-0.1463
"C25H39O22N1S1","[M-H]-","aliphatic","aliphatic+N",-0.5,0.4,1.56,0.88,-17,7,-0.68
"C40H67O11N1","[M-H]-","aliphatic","aliphatic+N",0.0448,-1.05,1.68,0.28,-4,8,-0.1
"C38H38O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4286,-0.3158,1,0.34,7,20,0.1842
"C39H42O12","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3939,-0.4615,1.08,0.31,7,19,0.1795
"C36H46O14","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2414,-0.5,1.28,0.39,0,14,0
"C36H50O16","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1429,-0.5,1.39,0.44,-4,12,-0.1111
"C38H54O12","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1875,-0.7895,1.42,0.32,0,12,0
"C37H54O15","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1186,-0.6486,1.46,0.41,-4,11,-0.1081
"C39H58O11","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1642,-0.9231,1.49,0.28,0,11,0
"C38H58O14","[M-H]-","aliphatic","aliphatic",0.0968,-0.7895,1.53,0.37,-4,10,-0.1053
"C39H62O13","[M-H]-","aliphatic","aliphatic",0.0769,-0.9231,1.59,0.33,-4,9,-0.1026
"C44H62O7","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2593,-1.0909,1.41,0.16,7,14,0.1591
"C48H62O4","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3478,-1.125,1.29,0.08,14,18,0.2917
"C40H66O12","[M-H]-","aliphatic","aliphatic",0.0588,-1.05,1.65,0.3,-4,8,-0.1
"C24H37O25N1","[M-H]-","aliphatic","aliphatic+N",-0.619,0.6667,1.54,1.04,-19,7,-0.7917
"C38H40O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3968,-0.3684,1.05,0.34,6,19,0.1579
"C39H44O12","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3636,-0.5128,1.13,0.31,6,18,0.1538
"C32H48O17","[M+Cl]-","aliphatic","aliphatic",0.0213,-0.4375,1.5,0.53,-8,9,-0.25
"C36H48O14","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2069,-0.5556,1.33,0.39,-1,13,-0.0278
"C36H52O16","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1071,-0.5556,1.44,0.44,-5,11,-0.1389
"C38H56O12","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1562,-0.8421,1.47,0.32,-1,11,-0.0263
"C37H56O15","[M-H]-","aliphatic","aliphatic",0.0847,-0.7027,1.51,0.41,-5,10,-0.1351
"C41H56O12","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2286,-0.7805,1.37,0.29,2,14,0.0488
"C38H60O14","[M-H]-","aliphatic","aliphatic",0.0645,-0.8421,1.58,0.37,-5,9,-0.1316
"C39H64O13","[M-H]-","aliphatic","aliphatic",0.0462,-0.9744,1.64,0.33,-5,8,-0.1282
"C40H68O12","[M-H]-","aliphatic","aliphatic",0.0294,-1.1,1.7,0.3,-5,7,-0.125
"C37H38O14","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4,-0.2703,1.03,0.38,5,19,0.1351
"C38H42O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3651,-0.4211,1.11,0.34,5,18,0.1316
"C34H46O18","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.12,-0.2941,1.35,0.53,-6,12,-0.1765
"C36H50O14","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1724,-0.6111,1.39,0.39,-2,12,-0.0556
"C39H50O14","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.25,-0.5641,1.28,0.36,1,15,0.0256
"C36H54O16","[M-H]-","aliphatic","aliphatic",0.0714,-0.6111,1.5,0.44,-6,10,-0.1667
"C40H54O13","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2239,-0.7,1.35,0.32,1,14,0.025
"C38H58O12","[M+Cl]-","aliphatic","aliphatic",0.125,-0.8947,1.53,0.32,-2,10,-0.0526
"C37H58O15","[M-H]-","aliphatic","aliphatic",0.0508,-0.7568,1.57,0.41,-6,9,-0.1622
"C34H62O17","[M-H]-","aliphatic","aliphatic",-0.1765,-0.8235,1.82,0.5,-13,4,-0.3824
"C39H62O11","[M+Cl]-","aliphatic","aliphatic",0.1045,-1.0256,1.59,0.28,-2,9,-0.0513
"C38H62O14","[M-H]-","aliphatic","aliphatic",0.0323,-0.8947,1.63,0.37,-6,8,-0.1579
"C39H66O11S1","[M-H]-","aliphatic","aliphatic",0.0154,-1.0769,1.69,0.28,-5,7,-0.1282
"C39H66O13","[M-H]-","aliphatic","aliphatic",0.0154,-1.0256,1.69,0.33,-6,7,-0.1538
"C40H70O12","[M-H]-","aliphatic","aliphatic",0,-1.15,1.75,0.3,-6,6,-0.15
"C38H44O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3333,-0.4737,1.16,0.34,4,17,0.1053
"C38H48O15","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2459,-0.4737,1.26,0.39,0,15,0
"C36H52O14","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1379,-0.6667,1.44,0.39,-3,11,-0.0833
"C39H52O14","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2188,-0.6154,1.33,0.36,0,14,0
"C37H56O13","[M+Cl]-","aliphatic","aliphatic",0.1148,-0.8108,1.51,0.35,-3,10,-0.0811
"C36H56O16","[M-H]-","aliphatic","aliphatic",0.0357,-0.6667,1.56,0.44,-7,9,-0.1944
"C40H56O13","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.194,-0.75,1.4,0.32,0,13,0
"C38H60O12","[M+Cl]-","aliphatic","aliphatic",0.0938,-0.9474,1.58,0.32,-3,9,-0.0789
"C37H60O15","[M-H]-","aliphatic","aliphatic",0.0169,-0.8108,1.62,0.41,-7,8,-0.1892
"C41H60O12","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1714,-0.878,1.46,0.29,0,12,0
"C38H64O14","[M-H]-","aliphatic","aliphatic",0,-0.9474,1.68,0.37,-7,7,-0.1842
"C43H64O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2051,-1.1163,1.49,0.19,4,12,0.093
"C39H68O13","[M-H]-","aliphatic","aliphatic",-0.0154,-1.0769,1.74,0.33,-7,6,-0.1795
"C41H76O9S1","[M-H]-","aliphatic","aliphatic",-0.0423,-1.3659,1.85,0.22,-6,4,-0.1463
"C34H51O17N1","[M-H]-","aliphatic","aliphatic+N",0.0204,-0.4118,1.5,0.5,-8,10,-0.2353
"C37H63O14N1","[M-H]-","aliphatic","aliphatic+N",-0.0345,-0.8649,1.7,0.38,-8,7,-0.2162
"C22H46O23S1","[M+Cl]-","aliphatic","carbohydrate",-1.3158,0.0909,2.09,1.05,-24,0,-1.0909
"C37H46O16","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2414,-0.3784,1.24,0.43,-1,15,-0.027
"C38H50O15","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.2131,-0.5263,1.32,0.39,-1,14,-0.0263
"C36H54O14","[M+Cl]-","aliphatic","aliphatic",0.1034,-0.7222,1.5,0.39,-4,10,-0.1111
"C39H54O14","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1875,-0.6667,1.38,0.36,-1,13,-0.0256
"C44H54O8","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.35,-0.8636,1.23,0.18,10,18,0.2273
"C37H58O13","[M+Cl]-","aliphatic","aliphatic",0.082,-0.8649,1.57,0.35,-4,9,-0.1081
"C36H58O16","[M-H]-","aliphatic","aliphatic",0,-0.7222,1.61,0.44,-8,8,-0.2222
"C40H58O13","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1642,-0.8,1.45,0.32,-1,12,-0.025
"C38H62O12","[M+Cl]-","aliphatic","aliphatic",0.0625,-1,1.63,0.32,-4,8,-0.1053
"C37H62O15","[M-H]-","aliphatic","aliphatic",-0.0169,-0.8649,1.68,0.41,-8,7,-0.2162
"C42H62O9","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2,-1.0476,1.48,0.21,3,12,0.0714
"C41H62O12","[M-H]-","aliphatic","aliphatic",0.1429,-0.9268,1.51,0.29,-1,11,-0.0244
"C38H66O14","[M-H]-","aliphatic","aliphatic",-0.0323,-1,1.74,0.37,-8,6,-0.2105
"C39H70O13","[M-H]-","aliphatic","aliphatic",-0.0462,-1.1282,1.79,0.33,-8,5,-0.2051
"C37H65O14N1","[M-H]-","aliphatic","aliphatic+N",-0.069,-0.9189,1.76,0.38,-9,6,-0.2432
"C21H44O24S1","[M+Cl]-","aliphatic","carbohydrate",-1.625,0.2857,2.1,1.14,-25,0,-1.1905
"C37H44O14","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3,-0.4324,1.19,0.38,2,16,0.0541
"C38H52O15","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1803,-0.5789,1.37,0.39,-2,13,-0.0526
"C36H56O14","[M+Cl]-","aliphatic","aliphatic",0.069,-0.7778,1.56,0.39,-5,9,-0.1389
"C39H56O14","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1562,-0.7179,1.44,0.36,-2,12,-0.0513
"C37H60O13","[M+Cl]-","aliphatic","aliphatic",0.0492,-0.9189,1.62,0.35,-5,8,-0.1351
"C40H60O13","[M-H]-","aliphatic","aliphatic",0.1343,-0.85,1.5,0.32,-2,11,-0.05
"C38H64O12","[M+Cl]-","aliphatic","aliphatic",0.0312,-1.0526,1.68,0.32,-5,7,-0.1316
"C39H68O11","[M+Cl]-","aliphatic","aliphatic",0.0149,-1.1795,1.74,0.28,-5,6,-0.1282
"C37H50O16","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1724,-0.4865,1.35,0.43,-3,13,-0.0811
"C38H54O15","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1475,-0.6316,1.42,0.39,-3,12,-0.0789
"C36H58O14","[M+Cl]-","aliphatic","aliphatic",0.0345,-0.8333,1.61,0.39,-6,8,-0.1667
"C39H58O14","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.125,-0.7692,1.49,0.36,-3,11,-0.0769
"C37H62O13","[M+Cl]-","aliphatic","aliphatic",0.0164,-0.973,1.68,0.35,-6,7,-0.1622
"C40H62O13","[M-H]-","aliphatic","aliphatic",0.1045,-0.9,1.55,0.32,-3,10,-0.075
"C38H66O12","[M+Cl]-","aliphatic","aliphatic",0,-1.1053,1.74,0.32,-6,6,-0.1579
"C38H36O14","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4516,-0.2105,0.95,0.37,7,21,0.1842
"C39H40O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4154,-0.359,1.03,0.33,7,20,0.1795
"C40H44O12","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3824,-0.5,1.1,0.3,7,19,0.175
"C37H48O14","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2333,-0.5405,1.3,0.38,0,14,0
"C38H52O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2063,-0.6842,1.37,0.34,0,13,0
"C37H52O16","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1379,-0.5405,1.41,0.43,-4,12,-0.1081
"C39H56O12","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.1818,-0.8205,1.44,0.31,0,12,0
"C38H56O15","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1148,-0.6842,1.47,0.39,-4,11,-0.1053
"C39H60O14","[M-H]-","aliphatic","aliphatic",0.0938,-0.8205,1.54,0.36,-4,10,-0.1026
"C40H64O13","[M-H]-","aliphatic","aliphatic",0.0746,-0.95,1.6,0.32,-4,9,-0.1
"C41H68O12","[M-H]-","aliphatic","aliphatic",0.0571,-1.0732,1.66,0.29,-4,8,-0.0976
"C38H38O14","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.4194,-0.2632,1,0.37,6,20,0.1579
"C39H42O13","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3846,-0.4103,1.08,0.33,6,19,0.1538
"C36H46O15","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.2281,-0.4444,1.28,0.42,-1,14,-0.0278
"C40H46O12","[M+Cl]-","unsaturated/lignin","unsaturated/lignin",0.3529,-0.55,1.15,0.3,6,18,0.15
"C37H54O16","[M-H]-","unsaturated/lignin","unsaturated/lignin",0.1034,-0.5946,1.46,0.43,-5,11,-0.1351
