"formula","Temp","Treatment"
"C23H26O8","-10","0.2"
"C23H26O8","-10","2"
"C23H26O8","-6","0"
"C23H26O8","-6","0.4"
"C23H26O8","-6","0.2"
"C23H26O8","-6","2"
"C23H26O8","-2","0"
"C20H30O10","-2","0.4"
"C20H30O10","-2","0.2"
"C20H30O10","-2","2"
"C20H30O10","Pre","Pre"
"C20H30O10","2","0"
"C20H30O10","2","0.4"
"C20H30O10","2","0.2"
"C20H30O10","2","2"
"C20H30O10","6","0"
"C20H30O10","6","0.4"
"C20H30O10","6","0.2"
"C20H30O10","6","2"
"C20H30O10","-10","0"
"C20H30O10","-10","0.4"
"C20H30O10","-10","0.2"
"C20H30O10","-10","2"
"C20H30O10","-6","0"
"C20H30O10","-6","0.4"
"C20H30O10","-6","0.2"
"C20H30O10","-6","2"
"C20H30O10","-2","0"
"C18H34O9","-2","0.2"
"C18H34O9","-2","2"
"C18H34O9","Pre","Pre"
"C18H34O9","2","0"
"C18H34O9","2","0.4"
"C18H34O9","2","0.2"
"C18H34O9","2","2"
"C18H34O9","6","0"
"C18H34O9","6","0.2"
"C18H34O9","6","2"
"C18H34O9","-10","0"
"C18H34O9","-10","0.2"
"C18H34O9","-10","2"
"C18H34O9","-6","0.4"
"C18H34O9","-6","0.2"
"C18H34O9","-2","0"
"C24H30O7","-2","0.4"
"C24H30O7","-2","0.2"
"C24H30O7","-2","2"
"C24H30O7","2","0"
"C24H30O7","2","0.4"
"C24H30O7","2","0.2"
"C24H30O7","2","2"
"C24H30O7","6","0"
"C24H30O7","6","0.4"
"C24H30O7","6","0.2"
"C24H30O7","6","2"
"C24H30O7","-10","0"
"C24H30O7","-10","0.4"
"C24H30O7","-10","0.2"
"C24H30O7","-10","2"
"C24H30O7","-6","0"
"C24H30O7","-6","0.4"
"C24H30O7","-6","0.2"
"C24H30O7","-6","2"
"C24H30O7","-2","0"
"C22H34O6","-2","0.2"
"C22H34O6","Pre","Pre"
"C22H34O6","2","0.2"
"C22H34O6","6","0"
"C22H34O6","-10","0.2"
"C22H34O6","-6","0.4"
"C22H34O6","-6","2"
"C22H34O6","-2","0"
"C21H34O9","-2","0.4"
"C21H34O9","-2","0.2"
"C21H34O9","-2","2"
"C21H34O9","Pre","Pre"
"C21H34O9","2","0"
"C21H34O9","2","0.4"
"C21H34O9","2","0.2"
"C21H34O9","2","2"
"C21H34O9","6","0"
"C21H34O9","6","0.4"
"C21H34O9","6","0.2"
"C21H34O9","6","2"
"C21H34O9","-10","0"
"C21H34O9","-10","0.4"
"C21H34O9","-10","0.2"
"C21H34O9","-10","2"
"C21H34O9","-6","0"
"C21H34O9","-6","0.4"
"C21H34O9","-6","0.2"
"C21H34O9","-6","2"
"C21H34O9","-2","0"
"C19H38O8","-2","0.4"
"C19H38O8","-2","2"
"C19H38O8","2","0"
"C19H38O8","2","0.4"
"C19H38O8","2","0.2"
"C19H38O8","6","0"
"C19H38O8","6","0.2"
"C19H38O8","-10","0.4"
"C19H38O8","-10","0.2"
"C19H38O8","-10","2"
"C19H38O8","-6","0"
"C19H38O8","-6","0.4"
"C19H38O8","-6","0.2"
"C25H34O6","-2","0.4"
"C25H34O6","-2","0.2"
"C25H34O6","-2","2"
"C25H34O6","2","0"
"C25H34O6","2","0.4"
"C25H34O6","2","0.2"
"C25H34O6","2","2"
"C25H34O6","6","0"
"C25H34O6","6","0.4"
"C25H34O6","6","0.2"
"C25H34O6","6","2"
"C25H34O6","-10","0"
"C25H34O6","-10","0.2"
"C25H34O6","-10","2"
"C25H34O6","-6","0"
"C25H34O6","-6","0.4"
"C25H34O6","-6","0.2"
"C25H34O6","-6","2"
"C25H34O6","-2","0"
"C23H38O5","-2","0.4"
"C23H38O5","-2","0.2"
"C23H38O5","-2","2"
"C23H38O5","2","0"
"C23H38O5","2","0.2"
"C23H38O5","6","0"
"C23H38O5","6","0.4"
"C23H38O5","6","0.2"
"C23H38O5","6","2"
"C23H38O5","-10","0"
"C23H38O5","-10","0.4"
"C23H38O5","-10","0.2"
"C23H38O5","-10","2"
"C23H38O5","-6","0"
"C23H38O5","-6","0.4"
"C23H38O5","-6","0.2"
"C23H38O5","-6","2"
"C23H38O5","-2","0"
"C22H38O8","-2","0.4"
"C22H38O8","-2","0.2"
"C22H38O8","-2","2"
"C22H38O8","Pre","Pre"
"C22H38O8","2","0"
"C22H38O8","2","0.4"
"C22H38O8","2","0.2"
"C22H38O8","2","2"
"C22H38O8","6","0"
"C22H38O8","6","0.4"
"C22H38O8","6","0.2"
"C22H38O8","6","2"
"C22H38O8","-10","0"
"C22H38O8","-10","0.4"
"C22H38O8","-10","0.2"
"C22H38O8","-10","2"
"C22H38O8","-6","0"
"C22H38O8","-6","0.4"
"C22H38O8","-6","0.2"
"C22H38O8","-6","2"
"C22H38O8","-2","0"
"C26H38O5","-10","0"
"C23H42O7","-2","0.4"
"C23H42O7","-2","0.2"
"C23H42O7","-2","2"
"C23H42O7","Pre","Pre"
"C23H42O7","2","0"
"C23H42O7","2","0.4"
"C23H42O7","2","0.2"
"C23H42O7","2","2"
"C23H42O7","6","0"
"C23H42O7","6","0.4"
"C23H42O7","6","0.2"
"C23H42O7","6","2"
"C23H42O7","-10","0"
"C23H42O7","-10","0.4"
"C23H42O7","-10","0.2"
"C23H42O7","-10","2"
"C23H42O7","-6","0"
"C23H42O7","-6","0.4"
"C23H42O7","-6","0.2"
"C23H42O7","-6","2"
"C23H42O7","-2","0"
"C22H42O6N2","-10","0"
"C22H42O6N2","-10","2"
"C22H42O6N2","-6","0.4"
"C22H42O6N2","-6","2"
"C24H46O6","-2","0.4"
"C24H46O6","-2","0.2"
"C24H46O6","-2","2"
"C24H46O6","Pre","Pre"
"C24H46O6","2","0"
"C24H46O6","2","0.4"
"C24H46O6","2","0.2"
"C24H46O6","2","2"
"C24H46O6","6","0"
"C24H46O6","6","0.4"
"C24H46O6","6","0.2"
"C24H46O6","6","2"
"C24H46O6","-10","0"
"C24H46O6","-10","0.4"
"C24H46O6","-10","0.2"
"C24H46O6","-10","2"
"C24H46O6","-6","0"
"C24H46O6","-6","0.4"
"C24H46O6","-6","0.2"
"C24H46O6","-6","2"
"C24H46O6","-2","0"
"C16H29O10N1","-2","0.4"
"C16H29O10N1","-2","0.2"
"C16H29O10N1","-2","2"
"C16H29O10N1","Pre","Pre"
"C16H29O10N1","2","0"
"C16H29O10N1","2","0.4"
"C16H29O10N1","2","0.2"
"C16H29O10N1","2","2"
"C16H29O10N1","6","0"
"C16H29O10N1","6","0.4"
"C16H29O10N1","6","0.2"
"C16H29O10N1","6","2"
"C16H29O10N1","-10","0"
"C16H29O10N1","-10","0.4"
"C16H29O10N1","-10","0.2"
"C16H29O10N1","-10","2"
"C16H29O10N1","-6","0"
"C16H29O10N1","-6","0.4"
"C16H29O10N1","-6","0.2"
"C16H29O10N1","-6","2"
"C16H29O10N1","-2","0"
"C21H20O10","-2","0.4"
"C21H20O10","-2","0.2"
"C21H20O10","-2","2"
"C21H20O10","2","0"
"C21H20O10","2","0.4"
"C21H20O10","2","0.2"
"C21H20O10","2","2"
"C21H20O10","6","0"
"C21H20O10","6","0.4"
"C21H20O10","6","0.2"
"C21H20O10","6","2"
"C21H20O10","-10","0"
"C21H20O10","-10","0.4"
"C21H20O10","-10","0.2"
"C21H20O10","-10","2"
"C21H20O10","-6","0"
"C21H20O10","-6","0.4"
"C21H20O10","-6","0.2"
"C21H20O10","-6","2"
"C21H20O10","-2","0"
"C18H24O12","-2","0.4"
"C18H24O12","Pre","Pre"
"C18H24O12","2","0"
"C18H24O12","2","0.4"
"C18H24O12","2","0.2"
"C18H24O12","6","0.2"
"C18H24O12","-10","0"
"C18H24O12","-6","0"
"C18H24O12","-6","0.4"
"C18H24O12","-6","2"
"C22H24O9","-2","0.4"
"C22H24O9","-2","0.2"
"C22H24O9","-2","2"
"C22H24O9","Pre","Pre"
"C22H24O9","2","0"
"C22H24O9","2","0.4"
"C22H24O9","2","0.2"
"C22H24O9","2","2"
"C22H24O9","6","0"
"C22H24O9","6","0.4"
"C22H24O9","6","0.2"
"C22H24O9","6","2"
"C22H24O9","-10","0"
"C22H24O9","-10","0.4"
"C22H24O9","-10","0.2"
"C22H24O9","-10","2"
"C22H24O9","-6","0"
"C22H24O9","-6","0.4"
"C22H24O9","-6","0.2"
"C22H24O9","-6","2"
"C22H24O9","-2","0"
"C24H28O3S1","6","0"
"C24H28O3S1","6","2"
"C24H28O3S1","-6","2"
"C19H28O11","-2","0.4"
"C19H28O11","-2","0.2"
"C19H28O11","-2","2"
"C19H28O11","Pre","Pre"
"C19H28O11","2","0"
"C19H28O11","2","0.4"
"C19H28O11","2","0.2"
"C19H28O11","2","2"
"C19H28O11","6","0"
"C19H28O11","6","0.4"
"C19H28O11","6","0.2"
"C19H28O11","6","2"
"C19H28O11","-10","0"
"C19H28O11","-10","0.4"
"C19H28O11","-10","0.2"
"C19H28O11","-10","2"
"C19H28O11","-6","0"
"C19H28O11","-6","0.4"
"C19H28O11","-6","0.2"
"C19H28O11","-6","2"
"C19H28O11","-2","0"
"C17H32O10","-2","0.4"
"C17H32O10","-2","0.2"
"C17H32O10","-2","2"
"C17H32O10","Pre","Pre"
"C17H32O10","2","0"
"C17H32O10","2","0.4"
"C17H32O10","2","0.2"
"C17H32O10","2","2"
"C17H32O10","6","0"
"C17H32O10","6","0.4"
"C17H32O10","6","0.2"
"C17H32O10","6","2"
"C17H32O10","-10","0"
"C17H32O10","-10","0.4"
"C17H32O10","-10","0.2"
"C17H32O10","-10","2"
"C17H32O10","-6","0"
"C17H32O10","-6","0.4"
"C17H32O10","-6","0.2"
"C17H32O10","-6","2"
"C17H32O10","-2","0"
"C23H28O8","-2","0.4"
"C23H28O8","-2","0.2"
"C23H28O8","-2","2"
"C23H28O8","Pre","Pre"
"C23H28O8","2","0"
"C23H28O8","2","0.4"
"C23H28O8","2","0.2"
"C23H28O8","2","2"
"C23H28O8","6","0"
"C23H28O8","6","0.4"
"C23H28O8","6","0.2"
"C23H28O8","6","2"
"C23H28O8","-10","0"
"C23H28O8","-10","0.4"
"C23H28O8","-10","0.2"
"C23H28O8","-10","2"
"C23H28O8","-6","0"
"C23H28O8","-6","0.4"
"C23H28O8","-6","0.2"
"C23H28O8","-6","2"
"C23H28O8","-2","0"
"C20H32O10","-2","0.4"
"C20H32O10","-2","0.2"
"C20H32O10","-2","2"
"C20H32O10","Pre","Pre"
"C20H32O10","2","0"
"C20H32O10","2","0.4"
"C20H32O10","2","0.2"
"C20H32O10","2","2"
"C20H32O10","6","0"
"C20H32O10","6","0.4"
"C20H32O10","6","0.2"
"C20H32O10","6","2"
"C20H32O10","-10","0"
"C20H32O10","-10","0.4"
"C20H32O10","-10","0.2"
"C20H32O10","-10","2"
"C20H32O10","-6","0"
"C20H32O10","-6","0.4"
"C20H32O10","-6","0.2"
"C20H32O10","-6","2"
"C20H32O10","-2","0"
"C18H36O9","2","0"
"C18H36O9","2","0.2"
"C18H36O9","6","0"
"C18H36O9","6","0.4"
"C18H36O9","6","0.2"
"C18H36O9","6","2"
"C18H36O9","-10","0"
"C18H36O9","-6","0"
"C18H36O9","-6","0.4"
"C18H36O9","-6","0.2"
"C24H32O7","-2","0.4"
"C24H32O7","-2","0.2"
"C24H32O7","-2","2"
"C24H32O7","2","0"
"C24H32O7","2","0.4"
"C24H32O7","2","0.2"
"C24H32O7","2","2"
"C24H32O7","6","0"
"C24H32O7","6","0.4"
"C24H32O7","6","0.2"
"C24H32O7","6","2"
"C24H32O7","-10","0"
"C24H32O7","-10","0.4"
"C24H32O7","-10","0.2"
"C24H32O7","-10","2"
"C24H32O7","-6","0"
"C24H32O7","-6","0.4"
"C24H32O7","-6","0.2"
"C24H32O7","-6","2"
"C24H32O7","-2","0"
"C22H36O6","Pre","Pre"
"C21H36O9","-2","0.4"
"C21H36O9","-2","0.2"
"C21H36O9","-2","2"
"C21H36O9","Pre","Pre"
"C21H36O9","2","0"
"C21H36O9","2","0.4"
"C21H36O9","2","0.2"
"C21H36O9","2","2"
"C21H36O9","6","0"
"C21H36O9","6","0.4"
"C21H36O9","6","0.2"
"C21H36O9","6","2"
"C21H36O9","-10","0"
"C21H36O9","-10","0.4"
"C21H36O9","-10","0.2"
"C21H36O9","-10","2"
"C21H36O9","-6","0"
"C21H36O9","-6","0.4"
"C21H36O9","-6","0.2"
"C21H36O9","-6","2"
"C21H36O9","-2","0"
"C25H36O6","-2","0.4"
"C25H36O6","-2","0.2"
"C25H36O6","-2","2"
"C25H36O6","2","0"
"C25H36O6","2","0.4"
"C25H36O6","2","0.2"
"C25H36O6","2","2"
"C25H36O6","6","0"
"C25H36O6","6","0.4"
"C25H36O6","6","0.2"
"C25H36O6","6","2"
"C25H36O6","-10","0"
"C25H36O6","-10","0.4"
"C25H36O6","-10","0.2"
"C25H36O6","-6","0"
"C25H36O6","-6","0.4"
"C25H36O6","-6","0.2"
"C23H40O5","2","0"
"C23H40O5","2","0.2"
"C23H40O5","6","0"
"C23H40O5","6","0.2"
"C23H40O5","-10","0"
"C23H40O5","-10","2"
"C23H40O5","-6","0"
"C22H40O8","-2","0.4"
"C22H40O8","-2","0.2"
"C22H40O8","-2","2"
"C22H40O8","Pre","Pre"
"C22H40O8","2","0"
"C22H40O8","2","0.4"
"C22H40O8","2","0.2"
"C22H40O8","2","2"
"C22H40O8","6","0"
"C22H40O8","6","0.4"
"C22H40O8","6","0.2"
"C22H40O8","6","2"
"C22H40O8","-10","0"
"C22H40O8","-10","0.4"
"C22H40O8","-10","0.2"
"C22H40O8","-10","2"
"C22H40O8","-6","0"
"C22H40O8","-6","0.4"
"C22H40O8","-6","0.2"
"C22H40O8","-6","2"
"C22H40O8","-2","0"
"C26H40O5","2","0"
"C26H40O5","2","0.2"
"C26H40O5","2","2"
"C26H40O5","-6","0.2"
"C24H44O4","2","0"
"C24H44O4","2","0.2"
"C24H44O4","6","0.2"
"C24H44O4","6","2"
"C24H44O4","-10","2"
"C23H44O7","-2","0.4"
"C23H44O7","-2","0.2"
"C23H44O7","-2","2"
"C23H44O7","Pre","Pre"
"C23H44O7","2","0"
"C23H44O7","2","0.4"
"C23H44O7","2","0.2"
"C23H44O7","2","2"
"C23H44O7","6","0"
"C23H44O7","6","0.4"
"C23H44O7","6","0.2"
"C23H44O7","6","2"
"C23H44O7","-10","0"
"C23H44O7","-10","0.4"
"C23H44O7","-10","0.2"
"C23H44O7","-10","2"
"C23H44O7","-6","0"
"C23H44O7","-6","0.4"
"C23H44O7","-6","0.2"
"C23H44O7","-6","2"
"C23H44O7","-2","0"
"C24H48O6","-2","0.4"
"C24H48O6","-2","0.2"
"C24H48O6","-2","2"
"C24H48O6","2","0"
"C24H48O6","2","0.4"
"C24H48O6","2","0.2"
"C24H48O6","2","2"
"C24H48O6","6","0"
"C24H48O6","6","0.4"
"C24H48O6","6","0.2"
"C24H48O6","6","2"
"C24H48O6","-10","0"
"C24H48O6","-10","0.4"
"C24H48O6","-10","0.2"
"C24H48O6","-10","2"
"C24H48O6","-6","0"
"C24H48O6","-6","0.4"
"C24H48O6","-6","0.2"
"C24H48O6","-6","2"
"C24H48O6","-2","0"
"C26H52O2","-2","0.2"
"C26H52O2","Pre","Pre"
"C26H52O2","2","0"
"C26H52O2","2","0.4"
"C26H52O2","2","0.2"
"C26H52O2","2","2"
"C26H52O2","6","0"
"C26H52O2","6","0.4"
"C26H52O2","6","0.2"
"C26H52O2","6","2"
"C26H52O2","-10","0.4"
"C26H52O2","-10","0.2"
"C26H52O2","-6","0"
"C26H52O2","-6","0.4"
"C26H52O2","-6","2"
"C20H18O11","-2","0.4"
"C20H18O11","-2","0.2"
"C20H18O11","-2","2"
"C20H18O11","2","0"
"C20H18O11","6","0.2"
"C20H18O11","-10","0"
"C20H18O11","-10","0.4"
"C20H18O11","-10","0.2"
"C20H18O11","-10","2"
"C20H18O11","-6","0"
"C20H18O11","-6","0.4"
"C20H18O11","-6","0.2"
"C20H18O11","-6","2"
"C20H18O11","-2","0"
"C21H22O10","-2","0.4"
"C21H22O10","-2","0.2"
"C21H22O10","-2","2"
"C21H22O10","Pre","Pre"
"C21H22O10","2","0"
"C21H22O10","2","0.4"
"C21H22O10","2","0.2"
"C21H22O10","2","2"
"C21H22O10","6","0"
"C21H22O10","6","0.4"
"C21H22O10","6","0.2"
"C21H22O10","6","2"
"C21H22O10","-10","0"
"C21H22O10","-10","0.4"
"C21H22O10","-10","0.2"
"C21H22O10","-10","2"
"C21H22O10","-6","0"
"C21H22O10","-6","0.4"
"C21H22O10","-6","0.2"
"C21H22O10","-6","2"
"C21H22O10","-2","0"
"C23H26O6","-2","0.2"
"C23H26O6","-2","2"
"C23H26O6","2","0"
"C23H26O6","2","0.4"
"C23H26O6","2","0.2"
"C23H26O6","6","0"
"C23H26O6","6","0.4"
"C23H26O6","6","0.2"
"C23H26O6","6","2"
"C23H26O6","-10","0"
"C23H26O6","-10","0.4"
"C23H26O6","-10","2"
"C23H26O6","-6","0"
"C23H26O6","-6","0.4"
"C23H26O6","-6","0.2"
"C23H26O6","-6","2"
"C23H26O6","-2","0"
"C22H26O9","-2","0.4"
"C22H26O9","-2","0.2"
"C22H26O9","-2","2"
"C22H26O9","Pre","Pre"
"C22H26O9","2","0"
"C22H26O9","2","0.4"
"C22H26O9","2","0.2"
"C22H26O9","2","2"
"C22H26O9","6","0"
"C22H26O9","6","0.4"
"C22H26O9","6","0.2"
"C22H26O9","6","2"
"C22H26O9","-10","0"
"C22H26O9","-10","0.4"
"C22H26O9","-10","0.2"
"C22H26O9","-10","2"
"C22H26O9","-6","0"
"C22H26O9","-6","0.4"
"C22H26O9","-6","0.2"
"C22H26O9","-6","2"
"C22H26O9","-2","0"
"C19H30O11","-2","0.4"
"C19H30O11","-2","2"
"C19H30O11","2","0"
"C19H30O11","-10","0"
"C19H30O11","-10","0.4"
"C19H30O11","-10","2"
"C19H30O11","-6","0"
"C19H30O11","-6","0.4"
"C19H30O11","-6","0.2"
"C19H30O11","-6","2"
"C23H30O8","-2","0.4"
"C23H30O8","-2","0.2"
"C23H30O8","-2","2"
"C23H30O8","2","0"
"C23H30O8","2","0.4"
"C23H30O8","2","0.2"
"C23H30O8","2","2"
"C23H30O8","6","0"
"C23H30O8","6","0.4"
"C23H30O8","6","0.2"
"C23H30O8","6","2"
"C23H30O8","-10","0"
"C23H30O8","-10","0.4"
"C23H30O8","-10","0.2"
"C23H30O8","-10","2"
"C23H30O8","-6","0"
"C23H30O8","-6","0.4"
"C23H30O8","-6","0.2"
"C23H30O8","-6","2"
"C23H30O8","-2","0"
"C20H34O10","-2","0.4"
"C20H34O10","-2","0.2"
"C20H34O10","-2","2"
"C20H34O10","Pre","Pre"
"C20H34O10","2","0"
"C20H34O10","2","0.4"
"C20H34O10","2","0.2"
"C20H34O10","2","2"
"C20H34O10","6","0"
"C20H34O10","6","0.4"
"C20H34O10","6","0.2"
"C20H34O10","6","2"
"C20H34O10","-10","0"
"C20H34O10","-10","0.4"
"C20H34O10","-10","0.2"
"C20H34O10","-10","2"
"C20H34O10","-6","0"
"C20H34O10","-6","0.4"
"C20H34O10","-6","0.2"
"C20H34O10","-6","2"
"C20H34O10","-2","0"
"C25H34O4","-2","0.4"
"C25H34O4","-2","0.2"
"C25H34O4","-2","2"
"C25H34O4","Pre","Pre"
"C25H34O4","2","0"
"C25H34O4","2","0.4"
"C25H34O4","2","0.2"
"C25H34O4","2","2"
"C25H34O4","6","0"
"C25H34O4","6","0.4"
"C25H34O4","6","0.2"
"C25H34O4","6","2"
"C25H34O4","-10","0"
"C25H34O4","-10","0.4"
"C25H34O4","-10","0.2"
"C25H34O4","-10","2"
"C25H34O4","-6","0"
"C25H34O4","-6","0.4"
"C25H34O4","-6","0.2"
"C25H34O4","-6","2"
"C25H34O4","-2","0"
"C24H34O7","-2","0.4"
"C24H34O7","-2","0.2"
"C24H34O7","-2","2"
"C24H34O7","2","0"
"C24H34O7","2","0.4"
"C24H34O7","2","0.2"
"C24H34O7","2","2"
"C24H34O7","6","0"
"C24H34O7","6","0.4"
"C24H34O7","6","0.2"
"C24H34O7","6","2"
"C24H34O7","-10","0"
"C24H34O7","-10","0.4"
"C24H34O7","-10","0.2"
"C24H34O7","-10","2"
"C24H34O7","-6","0"
"C24H34O7","-6","0.4"
"C24H34O7","-6","0.2"
"C24H34O7","-6","2"
"C24H34O7","-2","0"
"C26H38O1S1","-2","0.4"
"C26H38O1S1","-2","0.2"
"C26H38O1S1","-2","2"
"C26H38O1S1","2","0"
"C26H38O1S1","2","0.4"
"C26H38O1S1","2","0.2"
"C26H38O1S1","2","2"
"C26H38O1S1","6","0"
"C26H38O1S1","6","0.4"
"C26H38O1S1","6","0.2"
"C26H38O1S1","6","2"
"C26H38O1S1","-10","0"
"C26H38O1S1","-10","0.4"
"C26H38O1S1","-10","0.2"
"C26H38O1S1","-10","2"
"C26H38O1S1","-6","0"
"C26H38O1S1","-6","0.4"
"C26H38O1S1","-6","0.2"
"C26H38O1S1","-6","2"
"C26H38O1S1","-2","0"
"C21H38O9","-2","0.4"
"C21H38O9","-2","0.2"
"C21H38O9","-2","2"
"C21H38O9","Pre","Pre"
"C21H38O9","2","0"
"C21H38O9","2","0.4"
"C21H38O9","2","0.2"
"C21H38O9","2","2"
"C21H38O9","6","0"
"C21H38O9","6","0.4"
"C21H38O9","6","0.2"
"C21H38O9","6","2"
"C21H38O9","-10","0"
"C21H38O9","-10","0.4"
"C21H38O9","-10","0.2"
"C21H38O9","-10","2"
"C21H38O9","-6","0"
"C21H38O9","-6","0.4"
"C21H38O9","-6","0.2"
"C21H38O9","-6","2"
"C21H38O9","-2","0"
"C25H38O6","-2","0.4"
"C25H38O6","-2","0.2"
"C25H38O6","-2","2"
"C25H38O6","2","0"
"C25H38O6","2","0.4"
"C25H38O6","2","0.2"
"C25H38O6","2","2"
"C25H38O6","6","0"
"C25H38O6","6","0.4"
"C25H38O6","6","0.2"
"C25H38O6","6","2"
"C25H38O6","-10","0"
"C25H38O6","-10","0.4"
"C25H38O6","-10","0.2"
"C25H38O6","-10","2"
"C25H38O6","-6","0"
"C25H38O6","-6","0.4"
"C25H38O6","-6","0.2"
"C25H38O6","-6","2"
"C25H38O6","-2","0"
"C23H42O5","-2","0.2"
"C23H42O5","-2","2"
"C23H42O5","Pre","Pre"
"C22H42O8","-2","0.4"
"C22H42O8","-2","0.2"
"C22H42O8","-2","2"
"C22H42O8","2","0"
"C22H42O8","2","0.4"
"C22H42O8","2","0.2"
"C22H42O8","2","2"
"C22H42O8","6","0"
"C22H42O8","6","0.4"
"C22H42O8","6","0.2"
"C22H42O8","6","2"
"C22H42O8","-10","0"
"C22H42O8","-10","0.4"
"C22H42O8","-10","0.2"
"C22H42O8","-10","2"
"C22H42O8","-6","0"
"C22H42O8","-6","0.4"
"C22H42O8","-6","0.2"
"C22H42O8","-6","2"
"C22H42O8","-2","0"
"C26H42O5","-2","2"
"C26H42O5","2","0.4"
"C26H42O5","2","2"
"C26H42O5","6","0.4"
"C24H46O4","-2","0.2"
"C24H46O4","-2","2"
"C24H46O4","Pre","Pre"
"C24H46O4","-6","0.2"
"C23H46O7","-2","0.4"
"C23H46O7","-2","0.2"
"C23H46O7","-2","2"
"C23H46O7","Pre","Pre"
"C23H46O7","2","0"
"C23H46O7","2","0.4"
"C23H46O7","2","0.2"
"C23H46O7","2","2"
"C23H46O7","6","0"
"C23H46O7","6","0.4"
"C23H46O7","6","0.2"
"C23H46O7","6","2"
"C23H46O7","-10","0"
"C23H46O7","-10","0.4"
"C23H46O7","-10","0.2"
"C23H46O7","-10","2"
"C23H46O7","-6","0"
"C23H46O7","-6","0.4"
"C23H46O7","-6","0.2"
"C23H46O7","-6","2"
"C23H46O7","-2","0"
"C25H50O3","2","2"
"C25H50O3","6","2"
"C26H54O2","Pre","Pre"
"C20H20O11","-2","0.4"
"C20H20O11","-2","0.2"
"C20H20O11","-2","2"
"C20H20O11","Pre","Pre"
"C20H20O11","2","0"
"C20H20O11","2","0.4"
"C20H20O11","2","0.2"
"C20H20O11","6","0"
"C20H20O11","6","0.4"
"C20H20O11","6","0.2"
"C20H20O11","6","2"
"C20H20O11","-10","0"
"C20H20O11","-10","0.4"
"C20H20O11","-10","0.2"
"C20H20O11","-10","2"
"C20H20O11","-6","0"
"C20H20O11","-6","0.4"
"C20H20O11","-6","0.2"
"C20H20O11","-6","2"
"C20H20O11","-2","0"
"C24H20O8","-6","0"
"C21H24O10","-2","0.4"
"C21H24O10","-2","0.2"
"C21H24O10","-2","2"
"C21H24O10","Pre","Pre"
"C21H24O10","2","0"
"C21H24O10","2","0.4"
"C21H24O10","2","0.2"
"C21H24O10","2","2"
"C21H24O10","6","0"
"C21H24O10","6","0.4"
"C21H24O10","6","0.2"
"C21H24O10","6","2"
"C21H24O10","-10","0"
"C21H24O10","-10","0.4"
"C21H24O10","-10","0.2"
"C21H24O10","-10","2"
"C21H24O10","-6","0"
"C21H24O10","-6","0.4"
"C21H24O10","-6","0.2"
"C21H24O10","-6","2"
"C21H24O10","-2","0"
"C23H28O6","6","2"
"C23H28O6","-6","0"
"C22H28O9","-2","0.4"
"C22H28O9","-2","0.2"
"C22H28O9","-2","2"
"C22H28O9","Pre","Pre"
"C22H28O9","2","0"
"C22H28O9","2","0.4"
"C22H28O9","2","0.2"
"C22H28O9","2","2"
"C22H28O9","6","0"
"C22H28O9","6","0.4"
"C22H28O9","6","0.2"
"C22H28O9","6","2"
"C22H28O9","-10","0"
"C22H28O9","-10","0.4"
"C22H28O9","-10","0.2"
"C22H28O9","-10","2"
"C22H28O9","-6","0"
"C22H28O9","-6","0.4"
"C22H28O9","-6","0.2"
"C22H28O9","-6","2"
"C22H28O9","-2","0"
"C23H32O8","-2","0.4"
"C23H32O8","-2","0.2"
"C23H32O8","-2","2"
"C23H32O8","Pre","Pre"
"C23H32O8","2","0"
"C23H32O8","2","0.4"
"C23H32O8","2","0.2"
"C23H32O8","2","2"
"C23H32O8","6","0"
"C23H32O8","6","0.4"
"C23H32O8","6","0.2"
"C23H32O8","6","2"
"C23H32O8","-10","0"
"C23H32O8","-10","0.4"
"C23H32O8","-10","0.2"
"C23H32O8","-10","2"
"C23H32O8","-6","0"
"C23H32O8","-6","0.4"
"C23H32O8","-6","0.2"
"C23H32O8","-6","2"
"C23H32O8","-2","0"
"C20H36O10","-2","0.4"
"C20H36O10","2","0"
"C20H36O10","2","0.4"
"C20H36O10","2","2"
"C20H36O10","6","0"
"C20H36O10","6","0.4"
"C20H36O10","6","0.2"
"C20H36O10","6","2"
"C20H36O10","-10","0"
"C20H36O10","-10","0.4"
"C20H36O10","-10","2"
"C20H36O10","-6","0"
"C20H36O10","-6","0.4"
"C20H36O10","-6","0.2"
"C20H36O10","-6","2"
"C20H36O10","-2","0"
"C25H36O4","-2","0.4"
"C25H36O4","-2","0.2"
"C25H36O4","2","0"
"C25H36O4","2","0.4"
"C25H36O4","2","0.2"
"C25H36O4","2","2"
"C25H36O4","6","0"
"C25H36O4","6","0.4"
"C25H36O4","6","0.2"
"C25H36O4","6","2"
"C25H36O4","-10","0"
"C25H36O4","-10","0.4"
"C25H36O4","-10","0.2"
"C25H36O4","-10","2"
"C25H36O4","-6","0"
"C25H36O4","-6","0.4"
"C25H36O4","-6","0.2"
"C25H36O4","-6","2"
"C25H36O4","-2","0"
"C24H36O7","-2","0.4"
"C24H36O7","-2","0.2"
"C24H36O7","-2","2"
"C24H36O7","2","0"
"C24H36O7","2","0.4"
"C24H36O7","2","0.2"
"C24H36O7","2","2"
"C24H36O7","6","0"
"C24H36O7","6","0.4"
"C24H36O7","6","0.2"
"C24H36O7","6","2"
"C24H36O7","-10","0"
